"A","B","SOA","acc","accuracy","allow_1","allow_2","average_response_time","avg_rt","background","bidi","block","block_id","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_bienvenido","correct_inst1","correct_keyboard_response","correct_keyboard_response_1","correct_response","correct_w","correct_w_1","count_B","count_C","count_Main","count_about_this_template","count_bienvenido","count_blank","count_block_loop","count_config","count_cross","count_cross_1","count_end","count_end_1","count_end_of_experiment","count_end_of_practice","count_experiment","count_feedback","count_feedback_1","count_feedback_2","count_incorrecto","count_ins1","count_ins_2","count_inst1","count_inst2","count_inst_UR_1","count_inst_UR_def","count_inst_UR_def_1","count_instr_80","count_instr_80_1","count_instrucciones","count_instructions","count_insts_previous","count_inter","count_interbloque","count_keyboard_response","count_keyboard_response_1","count_logger","count_logger_1","count_loop_150","count_loop_80","count_loop_prc","count_loop_ur","count_loop_ur_PRC","count_new_form_multiple_choice","count_new_logger","count_new_loop","count_practice_loop","count_randomization","count_randomization_1","count_reset_feedback","count_response","count_seq_UR","count_seq_UR_1","count_target","count_target_1","count_target_1_1","count_trial_sequence","count_ur_inst_sp","count_ur_inst_sp_1","count_w","count_w_1","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_var","fullscreen","height","id","keyboard_backend","live_row","live_row_loop_prc","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","resp","response","response_bienvenido","response_end_of_experiment","response_end_of_practice","response_feedback","response_ins1","response_inst1","response_inst_UR_def_1","response_instructions","response_keyboard_response","response_keyboard_response_1","response_time","response_time_bienvenido","response_time_end_of_experiment","response_time_end_of_practice","response_time_feedback","response_time_ins1","response_time_inst1","response_time_inst_UR_def_1","response_time_instructions","response_time_keyboard_response","response_time_keyboard_response_1","response_time_w","response_time_w_1","response_w","response_w_1","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stim_left","stim_name","stim_right","stim_type","subject_nr","subject_parity","tecla_dif","tecla_igual","time_B","time_C","time_Main","time_about_this_template","time_bienvenido","time_blank","time_block_loop","time_config","time_cross","time_cross_1","time_end","time_end_1","time_end_of_experiment","time_end_of_practice","time_experiment","time_feedback","time_feedback_1","time_feedback_2","time_incorrecto","time_ins1","time_ins_2","time_inst1","time_inst2","time_inst_UR_1","time_inst_UR_def","time_inst_UR_def_1","time_instr_80","time_instr_80_1","time_instrucciones","time_instructions","time_insts_previous","time_inter","time_interbloque","time_keyboard_response","time_keyboard_response_1","time_logger","time_logger_1","time_loop_150","time_loop_80","time_loop_prc","time_loop_ur","time_loop_ur_PRC","time_new_form_multiple_choice","time_new_logger","time_new_loop","time_practice_loop","time_randomization","time_randomization_1","time_reset_feedback","time_response","time_seq_UR","time_seq_UR_1","time_target","time_target_1","time_target_1_1","time_trial_sequence","time_ur_inst_sp","time_ur_inst_sp_1","time_w","time_w_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"dist_sharp_id_9_10_42.png","dist_sharp_id_9_10_42.png","80","100","100","A","L","6758","6758","#c0c0c0","yes","NA","practice","xpyriment","legacy","legacy","0","uniform","1","undefined","undefined","1","NA","A","undefined","NA","NA","NA","0","NA","0","0","NA","0","1","NA","1","NA","0","NA","0","NA","0","NA","0","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","1","NA","0","NA","0","0","0","0","0","NA","NA","NA","NA","0","NA","NA","1","NA","NA","1","NA","NA","0","0","NA","4","NA","lun 09 oct 2017 10:51:30 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/usuario/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","prc8","legacy","0","0","/home/usuario/Dropbox/Exp/01_discrimination_ok/subject-23.csv","xpyriment","Jazzy James","3.1.2b1","0","same","a","space","NA","NA","NA","NA","space","NA","NA","a","NA","2184","98618","NA","NA","NA","NA","11796","NA","NA","2184","NA","11332","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","dist_sharp_id_9_10_42.png","NA","dist_sharp_id_9_10_42.png","c","23","odd","L","A","NA","NA","124555","NA","2734","NA","NA","2727","127795","NA","NA","NA","NA","NA","2727","NA","127792","NA","NA","NA","NA","101356","113156","NA","NA","NA","NA","NA","2728","NA","NA","NA","NA","125608","NA","128272","NA","NA","NA","124555","NA","NA","NA","NA","NA","NA","125117","NA","NA","125608","NA","NA","125525","NA","NA","125117","NA","NA","113156","NA","Extended template","1","13516","2","yes","1920"
"dist_round_id_5_9_23.png","dist_round_id_5_9_23.png","80","33.3333333333","33.3333333333","A","L","4824.75","4824.75","#c0c0c0","yes","NA","practice","xpyriment","legacy","legacy","0","uniform","0","undefined","undefined","0","NA","A","undefined","NA","NA","NA","0","NA","0","0","NA","0","3","NA","2","NA","0","NA","0","NA","1","NA","1","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","3","NA","1","NA","0","0","0","0","0","NA","NA","NA","NA","1","NA","NA","3","NA","NA","3","NA","NA","1","0","NA","4","NA","lun 09 oct 2017 10:51:30 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/usuario/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","prc6","legacy","1","1","/home/usuario/Dropbox/Exp/01_discrimination_ok/subject-23.csv","xpyriment","Jazzy James","3.1.2b1","0","same","l","space","NA","NA","NA","NA","space","NA","NA","l","NA","5024","98618","NA","NA","NA","NA","11796","NA","NA","5024","NA","11332","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","dist_round_id_5_9_23.png","NA","dist_round_id_5_9_23.png","b","23","odd","L","A","NA","NA","124555","NA","2734","NA","NA","2727","133345","NA","128406","NA","NA","NA","2727","NA","130336","NA","130342","NA","NA","101356","113156","NA","NA","NA","NA","NA","2728","NA","NA","NA","NA","129576","NA","134661","NA","NA","NA","124555","NA","NA","NA","NA","NA","NA","129081","NA","NA","133830","NA","NA","133748","NA","NA","129081","NA","NA","113156","NA","Extended template","1","19299","4","yes","1920"
"dist_sharp_id_25_13_179.png","dist_sharp_id_58_19_174.png","80","50","50","A","L","3974.2","3974.2","#c0c0c0","yes","NA","practice","xpyriment","legacy","legacy","0","uniform","1","undefined","undefined","1","NA","L","undefined","NA","NA","NA","0","NA","0","0","NA","0","5","NA","3","NA","0","NA","0","NA","2","NA","2","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","5","NA","2","NA","0","0","0","0","0","NA","NA","NA","NA","2","NA","NA","5","NA","NA","5","NA","NA","2","0","NA","4","NA","lun 09 oct 2017 10:51:30 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/usuario/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","prc2","legacy","2","2","/home/usuario/Dropbox/Exp/01_discrimination_ok/subject-23.csv","xpyriment","Jazzy James","3.1.2b1","0","dif","l","space","NA","NA","NA","NA","space","NA","NA","l","NA","572","98618","NA","NA","NA","NA","11796","NA","NA","572","NA","11332","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","dist_sharp_id_25_13_179.png","NA","dist_sharp_id_58_19_174.png","e","23","odd","L","A","NA","NA","124555","NA","2734","NA","NA","2727","136494","NA","134744","NA","NA","NA","2727","NA","136488","NA","130342","NA","NA","101356","113156","NA","NA","NA","NA","NA","2728","NA","NA","NA","NA","135916","NA","136971","NA","NA","NA","124555","NA","NA","NA","NA","NA","NA","135425","NA","NA","135916","NA","NA","135833","NA","NA","135424","NA","NA","113156","NA","Extended template","2","19871","5","yes","1920"
"dist_sharp_id_8_9_164.png","dist_sharp_id_8_9_164.png","80","33.3333333333","33.3333333333","A","L","3578.42857143","3578.42857143","#c0c0c0","yes","NA","practice","xpyriment","legacy","legacy","0","uniform","0","undefined","undefined","0","NA","A","undefined","NA","NA","NA","0","NA","0","0","NA","0","7","NA","4","NA","0","NA","0","NA","3","NA","3","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","7","NA","3","NA","0","0","0","0","0","NA","NA","NA","NA","3","NA","NA","7","NA","NA","7","NA","NA","3","0","NA","4","NA","lun 09 oct 2017 10:51:30 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/usuario/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","prc7","legacy","3","3","/home/usuario/Dropbox/Exp/01_discrimination_ok/subject-23.csv","xpyriment","Jazzy James","3.1.2b1","0","same","l","space","NA","NA","NA","NA","space","NA","NA","l","NA","4725","98618","NA","NA","NA","NA","11796","NA","NA","4725","NA","11332","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","dist_sharp_id_8_9_164.png","NA","dist_sharp_id_8_9_164.png","c","23","odd","L","A","NA","NA","124555","NA","2734","NA","NA","2727","141634","NA","137020","NA","NA","NA","2727","NA","138624","NA","138632","NA","NA","101356","113156","NA","NA","NA","NA","NA","2728","NA","NA","NA","NA","138171","NA","142953","NA","NA","NA","124555","NA","NA","NA","NA","NA","NA","137679","NA","NA","142120","NA","NA","142038","NA","NA","137679","NA","NA","113156","NA","Extended template","2","25049","7","yes","1920"
"curved_id_66_7_46.png","sharp_id_66_7_46.png","80","42.8571428571","42.8571428571","A","L","3253.625","3253.625","#c0c0c0","yes","NA","practice","xpyriment","legacy","legacy","0","uniform","1","undefined","undefined","1","NA","L","undefined","NA","NA","NA","0","NA","0","0","NA","0","9","NA","5","NA","0","NA","0","NA","4","NA","4","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","9","NA","4","NA","0","0","0","0","0","NA","NA","NA","NA","4","NA","NA","9","NA","NA","9","NA","NA","4","0","NA","4","NA","lun 09 oct 2017 10:51:30 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/usuario/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","prc3","legacy","4","4","/home/usuario/Dropbox/Exp/01_discrimination_ok/subject-23.csv","xpyriment","Jazzy James","3.1.2b1","0","dif","l","space","NA","NA","NA","NA","space","NA","NA","l","NA","980","98618","NA","NA","NA","NA","11796","NA","NA","980","NA","11332","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","sharp_id_66_7_46.png","NA","curved_id_66_7_46.png","a","23","odd","L","A","NA","NA","124555","NA","2734","NA","NA","2727","145085","NA","143033","NA","NA","NA","2727","NA","145080","NA","138632","NA","NA","101356","113156","NA","NA","NA","NA","NA","2728","NA","NA","NA","NA","144099","NA","145554","NA","NA","NA","124555","NA","NA","NA","NA","NA","NA","143611","NA","NA","144099","NA","NA","144017","NA","NA","143611","NA","NA","113156","NA","Extended template","3","26029","8","yes","1920"
"dist_round_id_25_13_9.png","dist_round_id_58_19_46.png","80","50","50","A","L","2965.44444444","2965.44444444","#c0c0c0","yes","NA","practice","xpyriment","legacy","legacy","0","uniform","1","undefined","undefined","1","NA","L","undefined","NA","NA","NA","0","NA","0","0","NA","0","11","NA","6","NA","0","NA","0","NA","5","NA","5","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","11","NA","5","NA","0","0","0","0","0","NA","NA","NA","NA","5","NA","NA","11","NA","NA","11","NA","NA","5","0","NA","4","NA","lun 09 oct 2017 10:51:30 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/usuario/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","prc1","legacy","5","5","/home/usuario/Dropbox/Exp/01_discrimination_ok/subject-23.csv","xpyriment","Jazzy James","3.1.2b1","0","dif","l","space","NA","NA","NA","NA","space","NA","NA","l","NA","660","98618","NA","NA","NA","NA","11796","NA","NA","660","NA","11332","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","dist_round_id_25_13_9.png","NA","dist_round_id_58_19_46.png","d","23","odd","L","A","NA","NA","124555","NA","2734","NA","NA","2727","147450","NA","145631","NA","NA","NA","2727","NA","147448","NA","138632","NA","NA","101356","113156","NA","NA","NA","NA","NA","2728","NA","NA","NA","NA","146787","NA","147906","NA","NA","NA","124555","NA","NA","NA","NA","NA","NA","146294","NA","NA","146787","NA","NA","146702","NA","NA","146293","NA","NA","113156","NA","Extended template","4","26689","9","yes","1920"
"dist_round_id_59_20_29.png","dist_round_id_59_20_29.png","80","55.5555555556","55.5555555556","A","L","2733.9","2733.9","#c0c0c0","yes","NA","practice","xpyriment","legacy","legacy","0","uniform","1","undefined","undefined","1","NA","A","undefined","NA","NA","NA","0","NA","0","0","NA","0","13","NA","7","NA","0","NA","0","NA","6","NA","6","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","13","NA","6","NA","0","0","0","0","0","NA","NA","NA","NA","6","NA","NA","13","NA","NA","13","NA","NA","6","0","NA","4","NA","lun 09 oct 2017 10:51:30 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/usuario/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","prc5","legacy","6","6","/home/usuario/Dropbox/Exp/01_discrimination_ok/subject-23.csv","xpyriment","Jazzy James","3.1.2b1","0","same","a","space","NA","NA","NA","NA","space","NA","NA","a","NA","650","98618","NA","NA","NA","NA","11796","NA","NA","650","NA","11332","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","dist_round_id_59_20_29.png","NA","dist_round_id_59_20_29.png","b","23","odd","L","A","NA","NA","124555","NA","2734","NA","NA","2727","149778","NA","147968","NA","NA","NA","2727","NA","149776","NA","138632","NA","NA","101356","113156","NA","NA","NA","NA","NA","2728","NA","NA","NA","NA","149125","NA","150253","NA","NA","NA","124555","NA","NA","NA","NA","NA","NA","148628","NA","NA","149124","NA","NA","149039","NA","NA","148627","NA","NA","113156","NA","Extended template","5","27339","10","yes","1920"
"curved_id_67_7_19.png","sharp_id_67_7_19.png","80","60","60","A","L","2544.90909091","2544.90909091","#c0c0c0","yes","NA","practice","xpyriment","legacy","legacy","0","uniform","1","undefined","undefined","1","NA","L","undefined","NA","NA","NA","0","NA","0","0","NA","0","15","NA","8","NA","0","NA","0","NA","7","NA","7","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","15","NA","7","NA","0","0","0","0","0","NA","NA","NA","NA","7","NA","NA","15","NA","NA","15","NA","NA","7","0","NA","4","NA","lun 09 oct 2017 10:51:30 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/usuario/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","prc4","legacy","7","7","/home/usuario/Dropbox/Exp/01_discrimination_ok/subject-23.csv","xpyriment","Jazzy James","3.1.2b1","0","dif","l","space","NA","NA","NA","NA","space","NA","NA","l","NA","655","98618","NA","NA","NA","NA","11796","NA","NA","655","NA","11332","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","sharp_id_67_7_19.png","NA","curved_id_67_7_19.png","a","23","odd","L","A","NA","NA","124555","NA","2734","NA","NA","2727","151991","NA","150294","NA","NA","NA","2727","NA","151985","NA","138632","NA","NA","101356","113156","NA","NA","NA","NA","NA","2728","NA","NA","NA","NA","151329","NA","152456","NA","NA","NA","124555","NA","NA","NA","NA","NA","NA","150833","NA","NA","151329","NA","NA","151244","NA","NA","150833","NA","NA","113156","NA","Extended template","6","27994","11","yes","1920"
"curved_id_11_3_129.png","sharp_id_11_3_129.png","80","50","50","A","L","6018.07692308","6018.07692308","#c0c0c0","yes","NA","80","xpyriment","legacy","legacy","0","uniform","0","undefined","undefined","0","NA","L","0","NA","NA","NA","0","NA","0","0","NA","0","17","NA","9","NA","0","NA","0","NA","8","NA","8","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","17","NA","8","NA","0","0","0","0","0","NA","NA","NA","NA","8","NA","NA","17","NA","NA","17","NA","NA","8","0","NA","4","NA","lun 09 oct 2017 10:51:30 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/usuario/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","22","legacy","0","7","/home/usuario/Dropbox/Exp/01_discrimination_ok/subject-23.csv","xpyriment","Jazzy James","3.1.2b1","0","dif","a","space","NA","NA","NA","NA","space","NA","NA","a","NA","878","98618","NA","NA","NA","NA","11796","NA","NA","878","NA","49363","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","sharp_id_11_3_129.png","NA","curved_id_11_3_129.png","a","23","odd","L","A","NA","NA","124555","NA","2734","NA","NA","2727","163256","NA","152521","NA","NA","NA","2727","NA","151985","NA","138632","NA","NA","101356","113156","NA","NA","NA","152595","152602","2728","NA","NA","NA","NA","163745","NA","164624","NA","NA","162581","124555","NA","NA","NA","NA","NA","NA","163253","NA","NA","163745","NA","NA","163661","NA","NA","163253","NA","NA","113156","NA","Extended template","6","78235","13","yes","1920"
"dist_round_id_28_13_139.png","dist_round_id_28_13_139.png","80","46.1538461538","46.1538461538","A","L","5624.28571429","5624.28571429","#c0c0c0","yes","NA","80","xpyriment","legacy","legacy","0","uniform","0","undefined","undefined","0","NA","A","0","NA","NA","NA","0","NA","0","0","NA","0","19","NA","10","NA","0","NA","0","NA","9","NA","9","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","19","NA","9","NA","0","0","0","0","0","NA","NA","NA","NA","9","NA","NA","19","NA","NA","19","NA","NA","9","0","NA","4","NA","lun 09 oct 2017 10:51:30 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/usuario/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","39","legacy","1","7","/home/usuario/Dropbox/Exp/01_discrimination_ok/subject-23.csv","xpyriment","Jazzy James","3.1.2b1","0","same","l","space","NA","NA","NA","NA","space","NA","NA","l","NA","505","98618","NA","NA","NA","NA","11796","NA","NA","505","NA","49363","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","dist_round_id_28_13_139.png","NA","dist_round_id_28_13_139.png","b","23","odd","L","A","NA","NA","124555","NA","2734","NA","NA","2727","165302","NA","164678","NA","NA","NA","2727","NA","151985","NA","138632","NA","NA","101356","113156","NA","NA","NA","152595","152602","2728","NA","NA","NA","NA","165790","NA","166296","NA","NA","162581","124555","NA","NA","NA","NA","NA","NA","165296","NA","NA","165790","NA","NA","165705","NA","NA","165296","NA","NA","113156","NA","Extended template","6","78740","14","yes","1920"
