"A","B","SOA","acc","accuracy","allow_1","allow_2","average_response_time","avg_rt","background","bidi","block","block_id","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_bienvenido","correct_inst1","correct_keyboard_response","correct_keyboard_response_1","correct_response","correct_w","correct_w_1","count_B","count_C","count_Main","count_about_this_template","count_bienvenido","count_blank","count_block_loop","count_config","count_cross","count_cross_1","count_end","count_end_1","count_end_of_experiment","count_end_of_practice","count_experiment","count_feedback","count_feedback_1","count_feedback_2","count_incorrecto","count_ins1","count_ins_2","count_inst1","count_inst2","count_inst_UR_1","count_inst_UR_def","count_inst_UR_def_1","count_instr_80","count_instr_80_1","count_instrucciones","count_instructions","count_insts_previous","count_inter","count_interbloque","count_keyboard_response","count_keyboard_response_1","count_logger","count_logger_1","count_loop_150","count_loop_80","count_loop_prc","count_loop_ur","count_loop_ur_PRC","count_new_form_multiple_choice","count_new_logger","count_new_loop","count_practice_loop","count_randomization","count_randomization_1","count_reset_feedback","count_response","count_seq_UR","count_seq_UR_1","count_target","count_target_1","count_target_1_1","count_trial_sequence","count_ur_inst_sp","count_ur_inst_sp_1","count_w","count_w_1","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_var","fullscreen","height","id","keyboard_backend","live_row","live_row_loop_prc","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","resp","response","response_bienvenido","response_end_of_experiment","response_end_of_practice","response_feedback","response_ins1","response_inst1","response_inst_UR_def_1","response_instructions","response_keyboard_response","response_keyboard_response_1","response_time","response_time_bienvenido","response_time_end_of_experiment","response_time_end_of_practice","response_time_feedback","response_time_ins1","response_time_inst1","response_time_inst_UR_def_1","response_time_instructions","response_time_keyboard_response","response_time_keyboard_response_1","response_time_w","response_time_w_1","response_w","response_w_1","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stim_left","stim_name","stim_right","stim_type","subject_nr","subject_parity","tecla_dif","tecla_igual","time_B","time_C","time_Main","time_about_this_template","time_bienvenido","time_blank","time_block_loop","time_config","time_cross","time_cross_1","time_end","time_end_1","time_end_of_experiment","time_end_of_practice","time_experiment","time_feedback","time_feedback_1","time_feedback_2","time_incorrecto","time_ins1","time_ins_2","time_inst1","time_inst2","time_inst_UR_1","time_inst_UR_def","time_inst_UR_def_1","time_instr_80","time_instr_80_1","time_instrucciones","time_instructions","time_insts_previous","time_inter","time_interbloque","time_keyboard_response","time_keyboard_response_1","time_logger","time_logger_1","time_loop_150","time_loop_80","time_loop_prc","time_loop_ur","time_loop_ur_PRC","time_new_form_multiple_choice","time_new_logger","time_new_loop","time_practice_loop","time_randomization","time_randomization_1","time_reset_feedback","time_response","time_seq_UR","time_seq_UR_1","time_target","time_target_1","time_target_1_1","time_trial_sequence","time_ur_inst_sp","time_ur_inst_sp_1","time_w","time_w_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"dist_round_id_25_13_9.png","dist_round_id_58_19_46.png","80","0","0","A","L","15724.3333333","15724.3333333","#c0c0c0","yes","NA","practice","xpyriment","legacy","legacy","0","uniform","0","undefined","undefined","0","NA","L","undefined","NA","NA","NA","0","NA","0","0","NA","0","1","NA","1","NA","0","NA","0","NA","0","NA","0","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","1","NA","0","NA","0","0","0","0","0","NA","NA","NA","NA","0","NA","NA","1","NA","NA","1","NA","NA","0","0","NA","4","NA","mié 27 sep 2017 12:44:00 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/gbc/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","prc1","legacy","0","0","/home/gbc/Dropbox/Exp/01_discrimination_ok/subject-6.csv","xpyriment","Jazzy James","3.1.9b1","0","dif","a","return","NA","NA","NA","NA","return","NA","NA","a","NA","24424","469016","NA","NA","NA","NA","9017","NA","NA","24424","NA","12860","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","dist_round_id_58_19_46.png","NA","dist_round_id_25_13_9.png","d","6","even","L","A","NA","NA","495888","NA","4763","NA","NA","4751","510540","NA","NA","NA","NA","NA","4751","NA","507524","NA","507532","NA","NA","473850","482887","NA","NA","NA","NA","NA","4751","NA","NA","NA","NA","497635","NA","522168","NA","NA","NA","495889","NA","NA","NA","NA","NA","NA","497131","NA","NA","511035","NA","NA","510947","NA","NA","497131","NA","NA","482887","NA","Extended template","0","47173","3","yes","1920"
"dist_sharp_id_8_9_164.png","dist_sharp_id_8_9_164.png","80","33.3333333333","33.3333333333","A","L","12017.5","12017.5","#c0c0c0","yes","NA","practice","xpyriment","legacy","legacy","0","uniform","1","undefined","undefined","1","NA","A","undefined","NA","NA","NA","0","NA","0","0","NA","0","3","NA","2","NA","0","NA","0","NA","1","NA","1","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","3","NA","1","NA","0","0","0","0","0","NA","NA","NA","NA","1","NA","NA","3","NA","NA","3","NA","NA","1","0","NA","4","NA","mié 27 sep 2017 12:44:00 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/gbc/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","prc7","legacy","1","1","/home/gbc/Dropbox/Exp/01_discrimination_ok/subject-6.csv","xpyriment","Jazzy James","3.1.9b1","0","same","a","return","NA","NA","NA","NA","return","NA","NA","a","NA","897","469016","NA","NA","NA","NA","9017","NA","NA","897","NA","12860","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","dist_sharp_id_8_9_164.png","NA","dist_sharp_id_8_9_164.png","c","6","even","L","A","NA","NA","495888","NA","4763","NA","NA","4751","524653","NA","522500","NA","NA","NA","4751","NA","524645","NA","507532","NA","NA","473850","482887","NA","NA","NA","NA","NA","4751","NA","NA","NA","NA","523747","NA","525145","NA","NA","NA","495889","NA","NA","NA","NA","NA","NA","523243","NA","NA","523747","NA","NA","523660","NA","NA","523243","NA","NA","482887","NA","Extended template","1","48070","4","yes","1920"
"dist_round_id_5_9_23.png","dist_round_id_5_9_23.png","80","50","50","A","L","9773.6","9773.6","#c0c0c0","yes","NA","practice","xpyriment","legacy","legacy","0","uniform","1","undefined","undefined","1","NA","A","undefined","NA","NA","NA","0","NA","0","0","NA","0","5","NA","3","NA","0","NA","0","NA","2","NA","2","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","5","NA","2","NA","0","0","0","0","0","NA","NA","NA","NA","2","NA","NA","5","NA","NA","5","NA","NA","2","0","NA","4","NA","mié 27 sep 2017 12:44:00 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/gbc/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","prc6","legacy","2","2","/home/gbc/Dropbox/Exp/01_discrimination_ok/subject-6.csv","xpyriment","Jazzy James","3.1.9b1","0","same","a","return","NA","NA","NA","NA","return","NA","NA","a","NA","798","469016","NA","NA","NA","NA","9017","NA","NA","798","NA","12860","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","dist_round_id_5_9_23.png","NA","dist_round_id_5_9_23.png","b","6","even","L","A","NA","NA","495888","NA","4763","NA","NA","4751","527388","NA","525189","NA","NA","NA","4751","NA","527379","NA","507532","NA","NA","473850","482887","NA","NA","NA","NA","NA","4751","NA","NA","NA","NA","526581","NA","527884","NA","NA","NA","495889","NA","NA","NA","NA","NA","NA","526077","NA","NA","526581","NA","NA","526492","NA","NA","526077","NA","NA","482887","NA","Extended template","2","48868","5","yes","1920"
"dist_sharp_id_25_13_179.png","dist_sharp_id_58_19_174.png","80","60","60","A","L","8356","8356","#c0c0c0","yes","NA","practice","xpyriment","legacy","legacy","0","uniform","1","undefined","undefined","1","NA","L","undefined","NA","NA","NA","0","NA","0","0","NA","0","7","NA","4","NA","0","NA","0","NA","3","NA","3","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","7","NA","3","NA","0","0","0","0","0","NA","NA","NA","NA","3","NA","NA","7","NA","NA","7","NA","NA","3","0","NA","4","NA","mié 27 sep 2017 12:44:00 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/gbc/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","prc2","legacy","3","3","/home/gbc/Dropbox/Exp/01_discrimination_ok/subject-6.csv","xpyriment","Jazzy James","3.1.9b1","0","dif","l","return","NA","NA","NA","NA","return","NA","NA","l","NA","1268","469016","NA","NA","NA","NA","9017","NA","NA","1268","NA","12860","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","dist_sharp_id_58_19_174.png","NA","dist_sharp_id_25_13_179.png","e","6","even","L","A","NA","NA","495888","NA","4763","NA","NA","4751","530906","NA","528356","NA","NA","NA","4751","NA","530885","NA","507532","NA","NA","473850","482887","NA","NA","NA","NA","NA","4751","NA","NA","NA","NA","529616","NA","531404","NA","NA","NA","495889","NA","NA","NA","NA","NA","NA","529114","NA","NA","529616","NA","NA","529529","NA","NA","529113","NA","NA","482887","NA","Extended template","3","50136","6","yes","1920"
"curved_id_67_7_19.png","sharp_id_67_7_19.png","80","57.1428571429","57.1428571429","A","L","7281.5","7281.5","#c0c0c0","yes","NA","practice","xpyriment","legacy","legacy","0","uniform","1","undefined","undefined","1","NA","L","undefined","NA","NA","NA","0","NA","0","0","NA","0","9","NA","5","NA","0","NA","0","NA","4","NA","4","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","9","NA","4","NA","0","0","0","0","0","NA","NA","NA","NA","4","NA","NA","9","NA","NA","9","NA","NA","4","0","NA","4","NA","mié 27 sep 2017 12:44:00 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/gbc/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","prc4","legacy","4","4","/home/gbc/Dropbox/Exp/01_discrimination_ok/subject-6.csv","xpyriment","Jazzy James","3.1.9b1","0","dif","l","return","NA","NA","NA","NA","return","NA","NA","l","NA","7038","469016","NA","NA","NA","NA","9017","NA","NA","7038","NA","12860","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","curved_id_67_7_19.png","NA","sharp_id_67_7_19.png","a","6","even","L","A","NA","NA","495888","NA","4763","NA","NA","4751","537601","NA","532019","NA","NA","NA","4751","NA","534573","NA","534581","NA","NA","473850","482887","NA","NA","NA","NA","NA","4751","NA","NA","NA","NA","533494","NA","540642","NA","NA","NA","495889","NA","NA","NA","NA","NA","NA","532993","NA","NA","538095","NA","NA","538008","NA","NA","532993","NA","NA","482887","NA","Extended template","4","58252","8","yes","1920"
"curved_id_66_7_46.png","sharp_id_66_7_46.png","80","55.5555555556","55.5555555556","A","L","6490.8","6490.8","#c0c0c0","yes","NA","practice","xpyriment","legacy","legacy","0","uniform","1","undefined","undefined","1","NA","L","undefined","NA","NA","NA","0","NA","0","0","NA","0","11","NA","6","NA","0","NA","0","NA","5","NA","5","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","11","NA","5","NA","0","0","0","0","0","NA","NA","NA","NA","5","NA","NA","11","NA","NA","11","NA","NA","5","0","NA","4","NA","mié 27 sep 2017 12:44:00 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/gbc/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","prc3","legacy","5","5","/home/gbc/Dropbox/Exp/01_discrimination_ok/subject-6.csv","xpyriment","Jazzy James","3.1.9b1","0","dif","l","return","NA","NA","NA","NA","return","NA","NA","l","NA","5484","469016","NA","NA","NA","NA","9017","NA","NA","5484","NA","12860","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","sharp_id_66_7_46.png","NA","curved_id_66_7_46.png","a","6","even","L","A","NA","NA","495888","NA","4763","NA","NA","4751","546443","NA","540694","NA","NA","NA","4751","NA","543413","NA","543421","NA","NA","473850","482887","NA","NA","NA","NA","NA","4751","NA","NA","NA","NA","542240","NA","547839","NA","NA","NA","495889","NA","NA","NA","NA","NA","NA","541738","NA","NA","546938","NA","NA","546851","NA","NA","541738","NA","NA","482887","NA","Extended template","5","64908","10","yes","1920"
"dist_sharp_id_9_10_42.png","dist_sharp_id_9_10_42.png","80","45.4545454545","45.4545454545","A","L","5866.75","5866.75","#c0c0c0","yes","NA","practice","xpyriment","legacy","legacy","0","uniform","0","undefined","undefined","0","NA","A","undefined","NA","NA","NA","0","NA","0","0","NA","0","13","NA","7","NA","0","NA","0","NA","6","NA","6","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","13","NA","6","NA","0","0","0","0","0","NA","NA","NA","NA","6","NA","NA","13","NA","NA","13","NA","NA","6","0","NA","4","NA","mié 27 sep 2017 12:44:00 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/gbc/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","prc8","legacy","6","6","/home/gbc/Dropbox/Exp/01_discrimination_ok/subject-6.csv","xpyriment","Jazzy James","3.1.9b1","0","same","l","return","NA","NA","NA","NA","return","NA","NA","l","NA","4852","469016","NA","NA","NA","NA","9017","NA","NA","4852","NA","12860","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","dist_sharp_id_9_10_42.png","NA","dist_sharp_id_9_10_42.png","c","6","even","L","A","NA","NA","495888","NA","4763","NA","NA","4751","553027","NA","547894","NA","NA","NA","4751","NA","550003","NA","550010","NA","NA","473850","482887","NA","NA","NA","NA","NA","4751","NA","NA","NA","NA","549361","NA","554324","NA","NA","NA","495889","NA","NA","NA","NA","NA","NA","548858","NA","NA","553522","NA","NA","553435","NA","NA","548858","NA","NA","482887","NA","Extended template","5","70401","12","yes","1920"
"dist_round_id_59_20_29.png","dist_round_id_59_20_29.png","80","46.1538461538","46.1538461538","A","L","5725.71428571","5725.71428571","#c0c0c0","yes","NA","practice","xpyriment","legacy","legacy","0","uniform","1","undefined","undefined","1","NA","A","undefined","NA","NA","NA","0","NA","0","0","NA","0","15","NA","8","NA","0","NA","0","NA","7","NA","7","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","15","NA","7","NA","0","0","0","0","0","NA","NA","NA","NA","7","NA","NA","15","NA","NA","15","NA","NA","7","0","NA","4","NA","mié 27 sep 2017 12:44:00 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/gbc/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","prc5","legacy","7","7","/home/gbc/Dropbox/Exp/01_discrimination_ok/subject-6.csv","xpyriment","Jazzy James","3.1.9b1","0","same","a","return","NA","NA","NA","NA","return","NA","NA","a","NA","7128","469016","NA","NA","NA","NA","9017","NA","NA","7128","NA","12860","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","dist_round_id_59_20_29.png","NA","dist_round_id_59_20_29.png","b","6","even","L","A","NA","NA","495888","NA","4763","NA","NA","4751","561541","NA","554372","NA","NA","NA","4751","NA","558516","NA","558533","NA","NA","473850","482887","NA","NA","NA","NA","NA","4751","NA","NA","NA","NA","555884","NA","563123","NA","NA","NA","495889","NA","NA","NA","NA","NA","NA","555379","NA","NA","562036","NA","NA","561949","NA","NA","555379","NA","NA","482887","NA","Extended template","6","80160","14","yes","1920"
"dist_sharp_id_26_13_107.png","dist_sharp_id_26_13_107.png","80","40","40","A","L","20295.4375","20295.4375","#c0c0c0","yes","NA","80","xpyriment","legacy","legacy","0","uniform","0","undefined","undefined","0","NA","A","0","NA","NA","NA","0","NA","0","0","NA","0","17","NA","9","NA","0","NA","0","NA","8","NA","8","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","17","NA","8","NA","0","0","0","0","0","NA","NA","NA","NA","8","NA","NA","17","NA","NA","17","NA","NA","8","0","NA","4","NA","mié 27 sep 2017 12:44:00 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/gbc/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","55","legacy","0","7","/home/gbc/Dropbox/Exp/01_discrimination_ok/subject-6.csv","xpyriment","Jazzy James","3.1.9b1","0","same","l","return","NA","NA","NA","NA","return","NA","NA","l","NA","1134","469016","NA","NA","NA","NA","9017","NA","NA","1134","NA","243433","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","dist_sharp_id_26_13_107.png","NA","dist_sharp_id_26_13_107.png","c","6","even","L","A","NA","NA","495888","NA","4763","NA","NA","4751","727507","NA","563174","NA","NA","NA","4751","NA","558516","NA","558533","NA","NA","473850","482887","NA","NA","NA","563310","563333","4751","NA","NA","NA","NA","728001","NA","729136","NA","NA","726424","495889","NA","NA","NA","NA","NA","NA","727499","NA","NA","728001","NA","NA","727915","NA","NA","727499","NA","NA","482887","NA","Extended template","6","324727","16","yes","1920"
"sharp_id_20_5_54.png","curved_id_20_5_54.png","80","37.5","37.5","A","L","19158.1176471","19158.1176471","#c0c0c0","yes","NA","80","xpyriment","legacy","legacy","0","uniform","0","undefined","undefined","0","NA","L","0","NA","NA","NA","0","NA","0","0","NA","0","19","NA","10","NA","0","NA","0","NA","9","NA","9","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","19","NA","9","NA","0","0","0","0","0","NA","NA","NA","NA","9","NA","NA","19","NA","NA","19","NA","NA","9","0","NA","4","NA","mié 27 sep 2017 12:44:00 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/gbc/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","31","legacy","1","7","/home/gbc/Dropbox/Exp/01_discrimination_ok/subject-6.csv","xpyriment","Jazzy James","3.1.9b1","0","dif","a","return","NA","NA","NA","NA","return","NA","NA","a","NA","961","469016","NA","NA","NA","NA","9017","NA","NA","961","NA","243433","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","curved_id_20_5_54.png","NA","sharp_id_20_5_54.png","a","6","even","L","A","NA","NA","495888","NA","4763","NA","NA","4751","730280","NA","729315","NA","NA","NA","4751","NA","558516","NA","558533","NA","NA","473850","482887","NA","NA","NA","563310","563333","4751","NA","NA","NA","NA","730775","NA","731737","NA","NA","726424","495889","NA","NA","NA","NA","NA","NA","730272","NA","NA","730775","NA","NA","730687","NA","NA","730271","NA","NA","482887","NA","Extended template","6","325688","17","yes","1920"
