"A","B","SOA","acc","accuracy","allow_1","allow_2","average_response_time","avg_rt","background","bidi","block","block_id","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_bienvenido","correct_inst1","correct_keyboard_response","correct_keyboard_response_1","correct_response","correct_w","correct_w_1","count_B","count_C","count_Main","count_about_this_template","count_bienvenido","count_blank","count_block_loop","count_config","count_cross","count_cross_1","count_end","count_end_1","count_end_of_experiment","count_end_of_practice","count_experiment","count_feedback","count_feedback_1","count_feedback_2","count_incorrecto","count_ins1","count_ins_2","count_inst1","count_inst2","count_inst_UR_1","count_inst_UR_def","count_inst_UR_def_1","count_instr_80","count_instr_80_1","count_instrucciones","count_instructions","count_insts_previous","count_inter","count_interbloque","count_keyboard_response","count_keyboard_response_1","count_logger","count_logger_1","count_loop_150","count_loop_80","count_loop_prc","count_loop_ur","count_loop_ur_PRC","count_new_form_multiple_choice","count_new_logger","count_new_loop","count_practice_loop","count_randomization","count_randomization_1","count_reset_feedback","count_response","count_seq_UR","count_seq_UR_1","count_target","count_target_1","count_target_1_1","count_trial_sequence","count_ur_inst_sp","count_ur_inst_sp_1","count_w","count_w_1","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_var","fullscreen","height","id","keyboard_backend","live_row","live_row_loop_prc","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","resp","response","response_bienvenido","response_end_of_experiment","response_end_of_practice","response_feedback","response_ins1","response_inst1","response_inst_UR_def_1","response_instructions","response_keyboard_response","response_keyboard_response_1","response_time","response_time_bienvenido","response_time_end_of_experiment","response_time_end_of_practice","response_time_feedback","response_time_ins1","response_time_inst1","response_time_inst_UR_def_1","response_time_instructions","response_time_keyboard_response","response_time_keyboard_response_1","response_time_w","response_time_w_1","response_w","response_w_1","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stim_left","stim_name","stim_right","stim_type","subject_nr","subject_parity","tecla_dif","tecla_igual","time_B","time_C","time_Main","time_about_this_template","time_bienvenido","time_blank","time_block_loop","time_config","time_cross","time_cross_1","time_end","time_end_1","time_end_of_experiment","time_end_of_practice","time_experiment","time_feedback","time_feedback_1","time_feedback_2","time_incorrecto","time_ins1","time_ins_2","time_inst1","time_inst2","time_inst_UR_1","time_inst_UR_def","time_inst_UR_def_1","time_instr_80","time_instr_80_1","time_instrucciones","time_instructions","time_insts_previous","time_inter","time_interbloque","time_keyboard_response","time_keyboard_response_1","time_logger","time_logger_1","time_loop_150","time_loop_80","time_loop_prc","time_loop_ur","time_loop_ur_PRC","time_new_form_multiple_choice","time_new_logger","time_new_loop","time_practice_loop","time_randomization","time_randomization_1","time_reset_feedback","time_response","time_seq_UR","time_seq_UR_1","time_target","time_target_1","time_target_1_1","time_trial_sequence","time_ur_inst_sp","time_ur_inst_sp_1","time_w","time_w_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"curved_id_66_7_46.png","sharp_id_66_7_46.png","80","0","0","A","L","9466.33333333","9466.33333333","#c0c0c0","yes","NA","practice","xpyriment","legacy","legacy","0","uniform","0","undefined","undefined","0","NA","L","undefined","NA","NA","NA","0","NA","0","0","NA","0","1","NA","1","NA","0","NA","0","NA","0","NA","0","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","1","NA","0","NA","0","0","0","0","0","NA","NA","NA","NA","0","NA","NA","1","NA","NA","1","NA","NA","0","0","NA","4","NA","jue 05 oct 2017 11:32:31 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/gbc/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","prc3","legacy","0","0","/home/gbc/Dropbox/Exp/01_discrimination_ok/subject-12.csv","xpyriment","Jazzy James","3.1.9b1","0","dif","a","space","NA","NA","NA","NA","space","NA","NA","a","NA","11084","165789","NA","NA","NA","NA","13343","NA","NA","11084","NA","12191","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","sharp_id_66_7_46.png","NA","curved_id_66_7_46.png","a","12","even","L","A","NA","NA","196010","NA","4559","NA","NA","4549","205966","NA","NA","NA","NA","NA","4549","NA","202950","NA","202958","NA","NA","170358","183709","NA","NA","NA","NA","NA","4549","NA","NA","NA","NA","197825","NA","209015","NA","NA","NA","196010","NA","NA","NA","NA","NA","NA","197323","NA","NA","206461","NA","NA","206373","NA","NA","197323","NA","NA","183710","NA","Extended template","0","28399","3","yes","1920"
"dist_round_id_59_20_29.png","dist_round_id_59_20_29.png","80","33.3333333333","33.3333333333","A","L","7754.75","7754.75","#c0c0c0","yes","NA","practice","xpyriment","legacy","legacy","0","uniform","1","undefined","undefined","1","NA","A","undefined","NA","NA","NA","0","NA","0","0","NA","0","3","NA","2","NA","0","NA","0","NA","1","NA","1","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","3","NA","1","NA","0","0","0","0","0","NA","NA","NA","NA","1","NA","NA","3","NA","NA","3","NA","NA","1","0","NA","4","NA","jue 05 oct 2017 11:32:31 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/gbc/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","prc5","legacy","1","1","/home/gbc/Dropbox/Exp/01_discrimination_ok/subject-12.csv","xpyriment","Jazzy James","3.1.9b1","0","same","a","space","NA","NA","NA","NA","space","NA","NA","a","NA","2620","165789","NA","NA","NA","NA","13343","NA","NA","2620","NA","12191","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","dist_round_id_59_20_29.png","NA","dist_round_id_59_20_29.png","b","12","even","L","A","NA","NA","196010","NA","4559","NA","NA","4549","214040","NA","209827","NA","NA","NA","4549","NA","214022","NA","202958","NA","NA","170358","183709","NA","NA","NA","NA","NA","4549","NA","NA","NA","NA","211401","NA","214524","NA","NA","NA","196010","NA","NA","NA","NA","NA","NA","210900","NA","NA","211401","NA","NA","211314","NA","NA","210899","NA","NA","183710","NA","Extended template","1","31019","4","yes","1920"
"dist_round_id_25_13_9.png","dist_round_id_58_19_46.png","80","20","20","A","L","7494.83333333","7494.83333333","#c0c0c0","yes","NA","practice","xpyriment","legacy","legacy","0","uniform","0","undefined","undefined","0","NA","L","undefined","NA","NA","NA","0","NA","0","0","NA","0","5","NA","3","NA","0","NA","0","NA","2","NA","2","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","5","NA","2","NA","0","0","0","0","0","NA","NA","NA","NA","2","NA","NA","5","NA","NA","5","NA","NA","2","0","NA","4","NA","jue 05 oct 2017 11:32:31 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/gbc/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","prc1","legacy","2","2","/home/gbc/Dropbox/Exp/01_discrimination_ok/subject-12.csv","xpyriment","Jazzy James","3.1.9b1","0","dif","a","space","NA","NA","NA","NA","space","NA","NA","a","NA","9663","165789","NA","NA","NA","NA","13343","NA","NA","9663","NA","12191","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","dist_round_id_58_19_46.png","NA","dist_round_id_25_13_9.png","d","12","even","L","A","NA","NA","196010","NA","4559","NA","NA","4549","223571","NA","214908","NA","NA","NA","4549","NA","220543","NA","220563","NA","NA","170358","183709","NA","NA","NA","NA","NA","4549","NA","NA","NA","NA","216254","NA","226023","NA","NA","NA","196010","NA","NA","NA","NA","NA","NA","215752","NA","NA","224066","NA","NA","223978","NA","NA","215751","NA","NA","183710","NA","Extended template","1","44969","6","yes","1920"
"dist_round_id_5_9_23.png","dist_round_id_5_9_23.png","80","33.3333333333","33.3333333333","A","L","6812","6812","#c0c0c0","yes","NA","practice","xpyriment","legacy","legacy","0","uniform","1","undefined","undefined","1","NA","A","undefined","NA","NA","NA","0","NA","0","0","NA","0","7","NA","4","NA","0","NA","0","NA","3","NA","3","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","7","NA","3","NA","0","0","0","0","0","NA","NA","NA","NA","3","NA","NA","7","NA","NA","7","NA","NA","3","0","NA","4","NA","jue 05 oct 2017 11:32:31 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/gbc/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","prc6","legacy","3","3","/home/gbc/Dropbox/Exp/01_discrimination_ok/subject-12.csv","xpyriment","Jazzy James","3.1.9b1","0","same","a","space","NA","NA","NA","NA","space","NA","NA","a","NA","2715","165789","NA","NA","NA","NA","13343","NA","NA","2715","NA","12191","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","dist_round_id_5_9_23.png","NA","dist_round_id_5_9_23.png","b","12","even","L","A","NA","NA","196010","NA","4559","NA","NA","4549","230219","NA","226123","NA","NA","NA","4549","NA","230199","NA","220563","NA","NA","170358","183709","NA","NA","NA","NA","NA","4549","NA","NA","NA","NA","227482","NA","230701","NA","NA","NA","196010","NA","NA","NA","NA","NA","NA","226980","NA","NA","227482","NA","NA","227395","NA","NA","226980","NA","NA","183710","NA","Extended template","2","47684","7","yes","1920"
"dist_sharp_id_8_9_164.png","dist_sharp_id_8_9_164.png","80","37.5","37.5","A","L","6145.22222222","6145.22222222","#c0c0c0","yes","NA","practice","xpyriment","legacy","legacy","0","uniform","1","undefined","undefined","1","NA","A","undefined","NA","NA","NA","0","NA","0","0","NA","0","9","NA","5","NA","0","NA","0","NA","4","NA","4","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","9","NA","4","NA","0","0","0","0","0","NA","NA","NA","NA","4","NA","NA","9","NA","NA","9","NA","NA","4","0","NA","4","NA","jue 05 oct 2017 11:32:31 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/gbc/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","prc7","legacy","4","4","/home/gbc/Dropbox/Exp/01_discrimination_ok/subject-12.csv","xpyriment","Jazzy James","3.1.9b1","0","same","a","space","NA","NA","NA","NA","space","NA","NA","a","NA","6071","165789","NA","NA","NA","NA","13343","NA","NA","6071","NA","12191","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","dist_sharp_id_8_9_164.png","NA","dist_sharp_id_8_9_164.png","c","12","even","L","A","NA","NA","196010","NA","4559","NA","NA","4549","237210","NA","231295","NA","NA","NA","4549","NA","234183","NA","234203","NA","NA","170358","183709","NA","NA","NA","NA","NA","4549","NA","NA","NA","NA","232630","NA","238804","NA","NA","NA","196010","NA","NA","NA","NA","NA","NA","232129","NA","NA","237706","NA","NA","237618","NA","NA","232128","NA","NA","183710","NA","Extended template","3","55307","9","yes","1920"
"dist_sharp_id_25_13_179.png","dist_sharp_id_58_19_174.png","80","44.4444444444","44.4444444444","A","L","5613.8","5613.8","#c0c0c0","yes","NA","practice","xpyriment","legacy","legacy","0","uniform","1","undefined","undefined","1","NA","L","undefined","NA","NA","NA","0","NA","0","0","NA","0","11","NA","6","NA","0","NA","0","NA","5","NA","5","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","11","NA","5","NA","0","0","0","0","0","NA","NA","NA","NA","5","NA","NA","11","NA","NA","11","NA","NA","5","0","NA","4","NA","jue 05 oct 2017 11:32:31 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/gbc/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","prc2","legacy","5","5","/home/gbc/Dropbox/Exp/01_discrimination_ok/subject-12.csv","xpyriment","Jazzy James","3.1.9b1","0","dif","l","space","NA","NA","NA","NA","space","NA","NA","l","NA","831","165789","NA","NA","NA","NA","13343","NA","NA","831","NA","12191","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","dist_sharp_id_25_13_179.png","NA","dist_sharp_id_58_19_174.png","e","12","even","L","A","NA","NA","196010","NA","4559","NA","NA","4549","241191","NA","238978","NA","NA","NA","4549","NA","241183","NA","234203","NA","NA","170358","183709","NA","NA","NA","NA","NA","4549","NA","NA","NA","NA","240351","NA","241673","NA","NA","NA","196010","NA","NA","NA","NA","NA","NA","239849","NA","NA","240351","NA","NA","240264","NA","NA","239849","NA","NA","183710","NA","Extended template","4","56138","10","yes","1920"
"dist_sharp_id_9_10_42.png","dist_sharp_id_9_10_42.png","80","50","50","A","L","5272.09090909","5272.09090909","#c0c0c0","yes","NA","practice","xpyriment","legacy","legacy","0","uniform","1","undefined","undefined","1","NA","A","undefined","NA","NA","NA","0","NA","0","0","NA","0","13","NA","7","NA","0","NA","0","NA","6","NA","6","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","13","NA","6","NA","0","0","0","0","0","NA","NA","NA","NA","6","NA","NA","13","NA","NA","13","NA","NA","6","0","NA","4","NA","jue 05 oct 2017 11:32:31 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/gbc/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","prc8","legacy","6","6","/home/gbc/Dropbox/Exp/01_discrimination_ok/subject-12.csv","xpyriment","Jazzy James","3.1.9b1","0","same","a","space","NA","NA","NA","NA","space","NA","NA","a","NA","1855","165789","NA","NA","NA","NA","13343","NA","NA","1855","NA","12191","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","dist_sharp_id_9_10_42.png","NA","dist_sharp_id_9_10_42.png","c","12","even","L","A","NA","NA","196010","NA","4559","NA","NA","4549","245302","NA","242063","NA","NA","NA","4549","NA","245285","NA","234203","NA","NA","170358","183709","NA","NA","NA","NA","NA","4549","NA","NA","NA","NA","243429","NA","245785","NA","NA","NA","196010","NA","NA","NA","NA","NA","NA","242927","NA","NA","243429","NA","NA","243342","NA","NA","242927","NA","NA","183710","NA","Extended template","5","57993","11","yes","1920"
"curved_id_67_7_19.png","sharp_id_67_7_19.png","80","41.6666666667","41.6666666667","A","L","5036.46153846","5036.46153846","#c0c0c0","yes","NA","practice","xpyriment","legacy","legacy","0","uniform","0","undefined","undefined","0","NA","L","undefined","NA","NA","NA","0","NA","0","0","NA","0","15","NA","8","NA","0","NA","0","NA","7","NA","7","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","15","NA","7","NA","0","0","0","0","0","NA","NA","NA","NA","7","NA","NA","15","NA","NA","15","NA","NA","7","0","NA","4","NA","jue 05 oct 2017 11:32:31 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/gbc/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","prc4","legacy","7","7","/home/gbc/Dropbox/Exp/01_discrimination_ok/subject-12.csv","xpyriment","Jazzy James","3.1.9b1","0","dif","a","space","NA","NA","NA","NA","space","NA","NA","a","NA","5936","165789","NA","NA","NA","NA","13343","NA","NA","5936","NA","12191","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","sharp_id_67_7_19.png","NA","curved_id_67_7_19.png","a","12","even","L","A","NA","NA","196010","NA","4559","NA","NA","4549","252355","NA","246389","NA","NA","NA","4549","NA","249328","NA","249348","NA","NA","170358","183709","NA","NA","NA","NA","NA","4549","NA","NA","NA","NA","247781","NA","253816","NA","NA","NA","196010","NA","NA","NA","NA","NA","NA","247278","NA","NA","252851","NA","NA","252764","NA","NA","247278","NA","NA","183710","NA","Extended template","5","65474","13","yes","1920"
"dist_sharp_id_16_11_165.png","dist_sharp_id_49_18_102.png","80","35.7142857143","35.7142857143","A","L","9498.2","9498.2","#c0c0c0","yes","NA","80","xpyriment","legacy","legacy","0","uniform","0","undefined","undefined","0","NA","L","0","NA","NA","NA","0","NA","0","0","NA","0","17","NA","9","NA","0","NA","0","NA","8","NA","8","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","17","NA","8","NA","0","0","0","0","0","NA","NA","NA","NA","8","NA","NA","17","NA","NA","17","NA","NA","8","0","NA","4","NA","jue 05 oct 2017 11:32:31 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/gbc/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","17","legacy","0","7","/home/gbc/Dropbox/Exp/01_discrimination_ok/subject-12.csv","xpyriment","Jazzy James","3.1.9b1","0","dif","a","space","NA","NA","NA","NA","space","NA","NA","a","NA","303","165789","NA","NA","NA","NA","13343","NA","NA","303","NA","76696","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","dist_sharp_id_49_18_102.png","NA","dist_sharp_id_16_11_165.png","e","12","even","L","A","NA","NA","196010","NA","4559","NA","NA","4549","261503","NA","254195","NA","NA","NA","4549","NA","249328","NA","249348","NA","NA","170358","183709","NA","NA","NA","254281","254288","4549","NA","NA","NA","NA","261998","NA","262302","NA","NA","260490","196010","NA","NA","NA","NA","NA","NA","261495","NA","NA","261998","NA","NA","261910","NA","NA","261495","NA","NA","183710","NA","Extended template","5","142473","15","yes","1920"
"dist_sharp_id_27_13_112.png","dist_sharp_id_27_13_112.png","80","40","40","A","L","8955.125","8955.125","#c0c0c0","yes","NA","80","xpyriment","legacy","legacy","0","uniform","1","undefined","undefined","1","NA","A","0","NA","NA","NA","0","NA","0","0","NA","0","19","NA","10","NA","0","NA","0","NA","9","NA","9","NA","NA","0","0","0","0","0","0","0","0","NA","NA","0","0","19","NA","9","NA","0","0","0","0","0","NA","NA","NA","NA","9","NA","NA","19","NA","NA","19","NA","NA","9","0","NA","4","NA","jue 05 oct 2017 11:32:31 CEST","A template containing a practice and an experimental phase","yes","NA","discrimination_01.osexp","/home/gbc/Dropbox/Exp/01_discrimination_ok","no","mono","no","18","no","black","no","NA","yes","1080","56","legacy","1","7","/home/gbc/Dropbox/Exp/01_discrimination_ok/subject-12.csv","xpyriment","Jazzy James","3.1.9b1","0","same","a","space","NA","NA","NA","NA","space","NA","NA","a","NA","809","165789","NA","NA","NA","NA","13343","NA","NA","809","NA","76696","NA","space","NA","2","legacy","1024","2","48000","-16","experiment","dist_sharp_id_27_13_112.png","NA","dist_sharp_id_27_13_112.png","c","12","even","L","A","NA","NA","196010","NA","4559","NA","NA","4549","263351","NA","262476","NA","NA","NA","4549","NA","249328","NA","249348","NA","NA","170358","183709","NA","NA","NA","254281","254288","4549","NA","NA","NA","NA","263845","NA","264656","NA","NA","260490","196010","NA","NA","NA","NA","NA","NA","263343","NA","NA","263845","NA","NA","263758","NA","NA","263343","NA","NA","183710","NA","Extended template","6","143282","16","yes","1920"
